	Inh_L6_LAMP5_C1QL2	Exc_L3_5_LINC00507_SLN	Inh_L1_SST_CXCL14	Inh_L1_2_VIP_PPAPDC1A	Exc_L6_FEZF2_CPZ	Exc_L4_5_RORB_HNRNPA1P46	Exc_L6_THEMIS_C6orf48	Inh_L3_5_SST_MAFB	Exc_L4_5_RORB_LCN15	Inh_L1_VIP_TNFAIP8L3	Exc_L5_6_FEZF2_CYP26B1	Exc_L6_THEMIS_EGR3	Inh_L4_6_SST_MTHFD2P6	Exc_L5_6_RORB_LINC00320	Oligo_L4_6_MOBP_COL18A1	Inh_L1_VIP_PCDH20	K1	Inh_L1_2_PAX6_SCGN	Exc_L6_FEZF2_FAM95C	Inh_L5_6_SST_TH	Exc_L4_5_RORB_RPL31P31	Exc_L6_FEZF2_TBCC	Astro_L1_FGFR3_FOS	Exc_L4_5_RORB_AIM2	Inh_L3_4_PVALB_HOMER3	Exc_L5_6_THEMIS_GPR21	VLMC_L1_3_CYP1B1	Exc_L2_4_RORB_GRIK1	Exc_L5_6_THEMIS_IL7R	Inh_L3_VIP_CBLN1	Exc_L4_6_RORB_HPCA	Exc_L4_RORB_CACNG5	Exc_L3_4_RORB_FOLH1B	Inh_L1_6_PVALB_SCUBE3	Inh_L5_6_LAMP5_SFTA3	Inh_L1_6_VIP_RCN1	Exc_L5_6_FEZF2_RSAD2	Exc_L3_5_THEMIS_UBE2F	Exc_L2_3_LINC00507_RPL9P17	Exc_L3_5_FEZF2_ONECUT1	Astro_L1_6_FGFR3_ETNPPL	MP	Inh_L5_PVALB_CNTNAP3P2	Exc_L6_FEZF2_VWA2	Inh_L1_6_LAMP5_CA13	Inh_L1_3_VIP_SSTR1	Inh_L5_6_SST_ISOC1	Exc_L3_THEMIS_PLA2G7	Inh_L1_3_VIP_ZNF322P1	Inh_L2_4_VIP_LGI2	Exc_L5_6_THEMIS_THTPA	Inh_L1_4_LAMP5_DUSP4	Exc_L6_THEMIS_LINC00343	GABA3	Inh_L1_6_VIP_RGS16	Exc_L6_FEZF2_P4HA3	Inh_L1_4_VIP_CHRNA2	Inh_L1_3_PAX6_NABP1	Inh_L1_3_VIP_CCDC184	Inh_L1_VIP_SOX11	Exc_L3_LINC00507_CTXN3	Exc_L3_5_THEMIS_ELOF1	Inh_L6_LHX6_GLP1R	Inh_L1_LAMP5_GGT8P	GABA2	Inh_L5_6_SST_KLHL14	Oligo_L4_6_OPALIN	Exc_L5_FEZF2_SCN7A	Inh_L5_6_PVALB_STON2	Exc_L4_RORB_BHLHE22	Inh_L1_2_VIP_RPL41P3	Exc_L5_6_THEMIS_TMEM233	Inh_L2_4_PVALB_C8orf4	Exc_L6_FEZF2_ETV4	K2	Inh_L1_LAMP5_NDNF	Exc_L5_6_FEZF2_MYBPHL	Inh_L2_5_VIP_TOX2	Exc_L6_FEZF2_SLITRK6	Inh_L4_5_PVALB_TRIM67	Exc_L4_5_RORB_LINC01474	Exc_L3_5_RORB_HSPB3	Inh_L6_SST_NPY	Inh_L1_2_PVALB_TAC1	Exc_L5_6_FEZF2_CABP7	Inh_L2_4_VIP_DSEL	Exc_L3_4_RORB_RPS3P6	Exc_L5_RORB_SNHG7	Inh_L1_3_VIP_GGH	Micro_L1_6_C1QC	Inh_L1_PAX6_GRIP2	Inh_L1_6_VIP_PENK	Exc_L3_5_RORB_CD24	Exc_L3_4_RORB_PRSS12	Inh_L2_4_SST_AHR	Exc_L3_RORB_CARTPT	Exc_L3_4_RORB_SEMA6D	Astro	Inh_L1_3_PVALB_WFDC2	Astro_L1_FGFR3_MT1G	Micro	Peri_L1_6_MUSTN1	Exc_L4_5_RORB_ASCL1	Exc_L5_6_FEZF2_ANKRD20A1	Inh_L2_6_VIP_VIP	Inh_L3_6_PVALB_MFI2	Inh_L1_VIP_PRSS8	Exc_L4_RORB_CCDC168	Inh_L1_ADARB2_ADAM33	OPC	OPC_L1_6_MYT1	Exc_L6_FEZF2_TBC1D26	Exc_L3_LINC00507_PSRC1	Exc_L5_FEZF2_MORN2	Inh_L3_6_VIP_KCTD13	Endo_L2_5_CLDN5	Inh_L1_3_VIP_ACHE	Oligo	Inh_L5_6_PVALB_FAM150B	Exc_L3_5_FEZF2_DCN	Inh_L1_PAX6_CA4	Exc_L6_FEZF2_KRT17	Exc_L5_RORB_LINC01202	Inh_L6_LAMP5_ANKRD20A11P	Exc_L3_5_RORB_CMAHP	Inh_L1_5_VIP_KCNJ2	Exc_L5_FEZF2_DYRK2	Inh_L1_ADARB2_DISP2	GABA1	Exc_L5_6_THEMIS_OR1J1
KCNJ4	17.9806	16.5153	13.3162	22.1983	11.0619	12.5374	5.8666	13.5333	12.6451	14.3236	17.8873	11.9272	13.2048	9.3284	0.0	15.5893	2.7524	8.355	12.5559	11.7367	11.3014	17.7669	0.0	13.7976	12.9867	14.8063	0.0	13.6436	11.2631	14.1895	11.9752	12.2091	12.2636	16.4896	7.4131	4.1295	12.7032	15.0791	13.4882	27.4477	4.7552	0.0	12.4064	13.7888	6.3201	18.4391	12.8731	15.6967	13.6327	17.5673	11.2483	13.8315	11.2554	0.0	10.3378	8.1153	14.99	11.235999999999999	0.0	0.0	14.1318	11.1424	14.3341	8.2923	0.0	17.5773	8.7229	16.1379	16.1548	11.454	0.0	9.5877	12.427999999999999	17.2228	2.0363	13.8874	10.4917	20.9784	13.9352	20.9609	12.1954	11.956	27.2936	5.107	13.5289	23.6163	16.2097	11.0503	7.1649	43.7169	11.292	1.079	10.3688	12.3485	17.7291	11.514000000000001	10.8872	0.0	12.9066	0.0	0.0	72.4826	9.3054	13.5038	14.7788	9.4147	18.4777	9.9789	8.5618	0.0	25.5265	11.799000000000001	13.6576	11.1266	10.4522	0.0	91.7574	0.0	16.4287	6.1782	15.5178	11.520999999999999	10.6219	7.3298	9.5959	13.6243	9.2556	40.5863	10.0754	9.2769
KCNN1	15.3791	24.6535	49.0933	60.231	20.0569	30.5266	37.7709	35.0819	31.0234	3.1683	19.3341	26.5703	39.6908	26.0284	0.0	23.1146	0.0	9.7945	30.9159	51.1715	28.1395	21.6455	3.3334	18.1451	22.6533	32.0079	0.0	31.9541	32.0258	60.9325	18.3771	26.5105	27.1383	19.6015	18.8571	14.0926	2.1491	24.1677	27.0472	24.6061	24.6187	21.8119	18.9608	34.3266	28.2238	28.6361	19.4114	24.1573	31.2498	90.1954	32.4729	22.4353	28.795	20.0541	40.088	10.0269	20.5215	0.0	24.7644	31.9863	25.5953	19.5093	52.676	8.0836	47.6185	33.0935	47.3626	30.1977	31.4087	35.7323	19.639	27.5615	31.909000000000002	25.6337	0.0	39.8004	27.6102	29.54	30.6441	42.262	31.5414	36.2378	0.0	14.6443	19.6115	67.0348	31.4378	25.4968	9.4412	0.9404	14.9662	41.5624	39.9632	28.8206	28.9851	32.1599	35.3878	0.0	22.819000000000003	122.6899	0.3021	0.0	10.0988	31.9499	74.7932	0.0	69.461	15.3821	28.7716	5.1413	40.4861	40.9611	27.8315	20.8425	8.4135	0.0	34.5436	2.6245	1.3451	53.1338	27.0573	20.5978	33.7878	0.0	33.7198	44.0527	0.0	22.5517	93.3459	39.0121
KCNN2	76.2646	85.4067	55.72	96.3541	46.2803	50.7899	44.256	42.615	44.8487	78.6026	39.4515	57.926	62.3054	52.1974	34.9301	55.6439	29.7037	64.7376	56.1886	19.0567	50.7935	53.1498	70.5355	0.0	47.6161	51.4966	0.0	51.9292	48.9557	69.5795	53.4423	60.031000000000006	48.246	78.6806	77.0007	64.5899	61.5455	66.6952	61.0466	137.8145	45.2018	57.1589	70.2137	59.44	64.9289	94.4102	63.2164	58.1451	37.7433	101.3237	26.4686	83.1421	53.1374	86.1373	93.23200000000001	51.7275	94.3321	154.5171	102.4249	20.647	70.2324	51.0673	50.6466	128.8179	120.4955	27.9761	9.9858	185.0927	65.16199999999999	43.4729	41.4043	50.4348	55.1953	66.682	53.1127	69.1552	45.9354	73.7598	72.9839	33.3157	47.425	45.6383	75.4066	60.8775	67.9884	69.4035	53.1574	46.1621	53.0335	0.6713	59.3707	30.7665	24.3642	46.4256	98.14399999999999	60.4055	43.3415	98.8598	72.8602	75.033	0.2357	0.0	45.6031	55.8279	57.9889	80.9393	75.0495	49.2072	61.0038	38.4456	71.7481	51.523999999999994	71.1325	219.2905	56.3073	172.4816	72.0438	124.1661	84.3147	111.4896	81.6737	44.0003	35.3854	90.8628	46.2942	73.3162	28.848000000000003	60.1578	89.1078	32.7912
KCNQ1	0.0	0.0	0.6961	0.0	0.0	0.0	0.0	0.0	3.6301	0.0	0.0	0.7032	0.0	0.0	1.1416	0.0	0.0	0.0	0.0	56.5398	50.663999999999994	0.0	0.0	0.0	0.0	3.875	0.0	3.0778	0.0	0.0	3.1816	0.0	3.6983	0.0	0.0	46.4285	0.0	0.0	12.1453	0.0	0.0	33.9098	0.0	1.6052	1.3876	0.0	61.5129	0.0	5.814	8.9912	0.0	3.5426	1.1181	0.6007	0.0	0.0	0.0	3.2145	0.0	2.8587	6.9719	0.0	0.0	137.2521	0.0	0.0	2.4484	0.0	0.0	0.0	3.5144	0.0	1.5557	0.0	2.7313	64.7087	2.0872	1.4979	0.0	0.0	2.6072	33.5684	0.0	0.0	0.0	0.0	4.646	3.2255	0.0	65.4767	0.0	0.0	0.0	30.4743	0.0	0.0	0.0	0.0	0.0	0.0	19.758	0.379	0.0	0.0	55.8758	0.0	0.0	0.0	0.7839	0.0	0.39	0.0	0.0	0.0	0.0	0.0	1.0027	1.3159999999999998	0.0	0.0	0.0	1.7626	22.4407	0.0	12.1865	0.0	0.0	0.0	0.0	0.0
SCN10A	0.0	0.0	0.0	0.0	38.7355	91.9045	0.0	0.0	49.5288	0.0	0.0	0.0	0.0	0.738	0.0	2.6025	0.0	0.0	0.0	0.0	63.8695	0.0	0.0	0.0	0.0	0.0	0.0	37.2718	21.3344	0.0	0.0	114.8331	68.9351	0.0	0.0	0.0	0.0	48.7132	13.0084	0.0	0.0	4.3411	0.0	3.0652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8683	0.0	0.0	43.0405	0.0	0.0	2.2782	183.7879	0.0	0.0	0.0	0.0	0.7963	0.0	32.4236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.823	0.0	15.3	5.9607	0.0	0.0	0.0	0.0	0.0	63.8994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCN1A	407.3686	157.6952	203.82299999999998	188.9819	170.7612	284.3187	185.1048	217.8701	198.3473	182.29	236.09	263.5954	217.0336	211.6257	73.7468	213.3231	594.0155	234.0685	175.0832	215.4273	269.8235	60.4524	96.2101	350.0824	411.7922	178.3942	0.0	409.4255	245.3701	144.1393	326.8901	377.6623	563.0234	413.9875	512.8652	154.8508	262.5816	323.9132	262.7965	424.8032	56.6558	623.6126	391.6015	302.2562	529.0177	242.9616	259.8225	796.7371	204.6841	250.9699	220.4586	489.5989	233.4008	425.6164	151.1572	114.0418	126.6322	299.4828	290.0936	251.1292	658.3442	535.4893	302.6869	387.5827	354.9526	285.4151	47.3862	554.3459	410.5042	419.3214	234.9384	172.8058	428.6158	141.7853	578.576	253.63400000000001	231.2998	154.9707	69.7306	268.4208	310.1848	268.8033	138.44899999999998	565.1597	332.6793	166.2618	555.6096	276.4973	125.0212	12.6471	180.5221	204.3225	120.7412	312.2319	385.8908	325.8461	283.2376	134.5506	432.5927	0.4177	40.1991	146.2951	368.5957	293.3181	146.2522	421.3867	184.1701	322.5732	160.6157	402.5474	223.8785	74.7127	234.0405	412.277	138.2199	54.3211	312.6453	213.1809	379.3071	484.9486	213.9326	103.3286	198.2027	176.7314	159.8989	251.9791	338.8225	294.1425	497.4598	173.3683
SCN1B	27.4845	10.2438	36.5699	68.4634	23.4149	35.0908	13.413	31.6271	26.0675	43.6222	14.1158	67.3997	28.4923	39.8093	23.1096	50.0055	57.2466	33.464	30.8029	23.613000000000003	51.5949	14.5371	29.7151	43.2908	58.1525	33.5317	0.0	82.4777	49.3114	43.5869	72.7838	68.4748	38.3838	43.0738	36.8222	38.4379	35.5052	38.5326	34.5001	36.1257	42.2788	106.5427	46.2088	46.9288	36.1767	34.5631	24.2385	125.5634	34.9682	37.6001	36.513000000000005	34.599000000000004	33.1915	27.6979	31.9662	16.9535	32.5358	43.2545	59.3345	23.6493	109.8451	108.1038	18.0301	32.4923	27.6148	18.7521	48.2074	35.0771	46.9333	83.5613	23.8265	24.9788	56.3773	27.6502	52.813	21.1425	27.2766	29.7151	19.3797	46.68899999999999	59.2348	19.2045	28.4137	32.133	29.8071	36.9796	152.6117	21.2907	38.0985	40.5293	24.3888	36.3677	21.0238	47.4757	42.1794	22.4577	33.2795	45.6704	34.7273	16.2936	29.3601	12.1786	56.657	42.8936	38.3162	63.2527	23.8238	77.8448	55.0296	29.305	20.5356	31.712	21.3068	25.5125	32.1025	8.2106	41.9982	43.6199	53.791000000000004	69.3247	30.5306	24.0104	42.2156	15.3437	34.9332	24.1383	58.9284	47.3049	35.7747	32.9574
SCN2A	267.6483	684.3058	416.4304	542.7203	807.2107	634.9264	609.3729	294.4823	659.1782	521.6675	737.1376	555.9926	347.6405	755.8958	123.573	556.4671	773.2551	734.6649	637.4151	584.6991	614.9826	836.8908	22.0791	357.2508	230.6074	506.7398	15.7831	540.0544	424.2044	492.3219	649.8379	337.0086	890.4873	342.4245	334.0373	463.8695	580.37	796.331	522.6256	824.6494	67.8945	632.6256	392.9269	583.1191	376.991	483.1518	507.851	767.7133	406.2346	497.8232	536.2196	289.6052	658.0597	449.7394	433.6819	499.3032	358.4341	481.9134	516.1772	636.2601	621.1076	683.2564	387.059	367.8756	441.0173	484.6507	65.5947	888.6815	432.0536	388.4052	553.2538	569.5201	369.9763	596.2662	666.5980000000001	400.1596	493.1989	462.3782	721.1388	278.5045	548.2588	576.8739	384.1153	493.0782	785.0319	518.6457	423.3973	824.2544	398.9524	44.5166	471.1853	600.7766	509.8136	581.2199	341.7611	740.3169	564.7355	127.679	473.5669	22.8444	0.0	35.3669	364.1519	695.6851	446.8655	205.9791	446.3718	425.62	371.327	309.9463	130.5364	610.4774	644.0544	1082.5631	460.3518	84.3963	498.663	156.3917	282.0037	586.0919	445.5727	716.3791	660.4523	404.6792	433.7548	651.2419	553.8286	905.2318	283.8324	515.6056
SCN3A	132.4791	407.2281	190.0828	175.7033	377.1914	233.1207	382.9517	149.4628	357.4321	432.805	307.3272	219.5652	158.483	386.8256	42.6696	184.2484	279.2702	269.9972	327.80400000000003	258.7492	265.2126	361.2028	0.2933	127.16	49.8897	319.6598	1.0062	237.457	262.5299	196.4404	236.2029	97.6672	414.7748	123.7241	177.9736	209.5505	189.093	363.1625	256.0189	246.6357	15.478	53.7314	133.6467	314.7556	248.0905	292.4257	180.6184	332.903	146.4123	220.2745	320.7466	100.33	335.231	173.1502	191.4288	327.7877	172.6949	358.2603	228.8707	287.4339	219.5652	275.755	153.8876	123.1117	242.5197	187.0564	21.2763	315.9158	121.4471	139.4743	246.5114	326.8337	73.03399999999999	296.9861	219.9974	190.2881	234.5907	176.1136	248.5426	86.2259	253.1815	405.5221	326.1388	92.38	253.9901	173.1328	141.572	433.5998	175.5923	20.6921	150.681	303.2972	403.5598	306.8333	100.4586	406.2122	363.5869	15.4836	91.8932	0.9418	0.0	47.5233	128.629	286.1481	207.8375	64.9464	247.0842	200.3382	201.0509	228.0509	129.2454	352.4208	381.6457	332.2639	267.8849	127.6994	228.6795	26.2673	105.1618	171.0796	172.6047	368.1327	382.4615	249.1959	370.8243	273.5893	193.5523	333.3248	90.3972	294.4104
SCN4A	0.9972	0.0	1.2256	0.0	1.3823	2.0446	2.8246	1.6762	3.6665	0.0	112.3852	2.017	2.6986	1.8166	1.1007	0.0	0.0	0.0	1.9432	0.6393	1.8046	1.3968	0.0	0.5660000000000001	1.2873	4.1585	27.6824	4.1082	1.97	3.0789	1.5488	2.7212	4.3146	1.2232	0.659	0.0	1.3466	0.0	1.9418	1.7613	2.5212	5.3845	1.7969	2.7269	0.9834	2.2923	2.1989	0.0	1.2576	0.6244	1.8674	1.3812	2.1376	0.0	2.2996	7.4411	0.0	0.0	0.0	0.0	2.912	10.3653	3.2371	1.1774	1.8352	0.5991	0.8568	3.8092	1.8878	0.9268	0.561	1.7843	2.077	1.9316	50.8577	1.4975	1.6508	0.9739	3.1430000000000002	2.4332	2.0422	1.9591	0.0	0.0	1.03	2.7164	1.3782	18.6473	1.2905	0.5792	1.9702	1.6445	1.1553	1.7703	3.2313	4.1557	0.9222	0.6471	5.4949	0.4534	0.0	0.0	38.2516	11.6766	0.3564	0.0	1.0392	1.3119	4.6982	0.0	0.7709	1.2716	2.5126	0.0	0.0	1.3506	0.0	2.7822	0.7513	0.0	0.0	3.8045	8.1499	0.0	2.0025	0.7736	0.0	1.2315	0.0	0.7029
SCN5A	0.0	0.0	58.4502	153.1826	70.2382	52.3958	0.0	23.8715	39.2637	17.486	0.0	16.1967	16.445	1.0394	1.1212	0.9204	8.2582	127.337	38.4908	0.3491	16.9243	30.2123	0.0	0.0	1.5092	32.1998	30.3865	41.4756	24.1376	0.8874	0.0	27.5988	24.2428	61.6902	1.8944	0.0	0.0	15.0716	36.6325	0.0	0.5401	28.1947	39.8195	2.6382	20.4519	19.5659	0.0	0.0	54.67	92.5562	0.0	0.0	27.5403	14.9595	71.0177	0.0	46.5291	0.0	23.8644	67.8095	115.0097	0.0	113.2282	0.0	0.0	0.0	3.8889	0.0	28.8563	48.5992	52.4364	92.4241	2.8564	41.3468	0.0	56.7662	1.2628	14.5285	26.0979	0.0	26.8128	0.0	0.0	0.0	0.0	0.0	0.0	35.6424	40.7398	32.2248	0.0	29.1014	0.0	24.7002	4.002	47.4729	43.7279	3.6992	0.0	0.0	0.0	0.0	59.9601	0.0	33.3971	29.2296	13.5606	0.0	28.4761	0.0	27.2778	0.0	65.718	0.0	59.0139	0.0	44.6121	0.3653	0.0	0.0	0.0	16.5194	0.0	0.0	0.3809	61.6731	0.0	95.5549	0.0	0.0
SCN7A	57.2051	0.0	90.3872	0.8978	94.7181	60.4575	114.2761	50.9803	31.3386	233.4268	86.3055	7.7716	67.3802	55.4123	0.5953	95.3856	54.68	31.2431	53.348	66.8106	53.4301	50.3546	0.0	47.5557	57.3434	44.7122	82.2998	39.0158	53.045	80.4882	58.1309	73.3513	32.8286	47.3588	6.9789	49.6196	5.8863	52.6963	12.5991	42.806999999999995	19.8103	42.5982	65.7593	18.3751	37.9991	71.8522	60.4336	27.839000000000002	71.1945	60.5846	103.61	41.6056	29.4077	115.9752	82.902	0.0	55.7855	120.8758	117.9917	99.0868	21.3362	31.180999999999997	113.4385	0.5935	65.3906	38.5833	0.3672	22.3594	55.9171	51.2104	78.0588	17.4156	36.5961	63.6317	75.6157	59.0741	51.6827	0.3909	28.0479	132.2269	30.9469	67.6103	56.2642	35.07	30.9931	0.5987	47.388000000000005	35.3892	65.9517	0.1665	83.0318	118.6449	41.188	59.6412	83.4375	24.6892	45.3282	22.7439	34.2645	0.0	0.0	31.432	85.6215	39.5016	51.0757	11.8103	125.4471	32.0863	66.3218	78.3137	57.2275	105.4971	44.4429	30.6206	25.7209	0.0	83.9956	17.2421	75.7021	74.6737	71.9968	43.0964	24.479	1.0054	24.1484	69.6974	0.0	127.8496	383.6584	2.3875
SCN8A	109.0504	152.4397	92.3515	119.4623	171.4017	140.5301	121.9588	102.0193	146.6468	100.0141	135.5464	155.4947	115.7376	165.0714	101.2609	122.6164	205.868	135.0797	157.9749	93.7064	129.5167	196.8944	0.0	135.2886	191.7608	115.5228	0.0	150.6133	120.7525	118.4671	127.5037	142.8386	216.2882	164.5284	104.219	120.8916	176.31400000000002	149.5348	136.5019	227.7668	57.6368	273.2216	154.5563	214.169	120.3161	119.9654	102.2313	253.7437	115.8144	119.5459	99.7121	110.9974	165.0636	144.0679	78.416	132.9799	98.9759	95.2368	132.3174	81.6145	230.2906	174.1373	94.2048	102.851	164.6685	128.9489	48.4097	209.3383	174.9037	153.2993	120.0993	127.2342	175.2435	204.05	205.6423	89.2525	146.7584	98.4042	182.1931	151.4636	141.8159	118.9553	83.4116	151.665	169.9364	107.5069	163.2502	176.6841	99.1955	97.9151	111.7922	123.7056	129.4671	149.08700000000002	138.6548	169.5234	141.0291	95.9332	149.8703	48.0125	49.1782	0.3982	130.3525	157.5398	88.445	153.9277	101.9655	124.0152	98.9941	111.3277	64.7286	172.4659	137.2363	180.2504	121.7692	64.1411	116.3646	74.8672	114.0411	183.6465	116.0064	205.4962	136.6881	144.4632	102.2789	93.7945	251.4993	140.2806	102.9625	171.524
SCN9A	8.7955	233.5077	53.4703	132.293	114.2057	52.8757	173.0787	83.9092	139.7804	320.0949	146.8384	12.9433	140.2164	55.6354	33.911	69.1605	48.4627	222.2657	79.0354	262.9529	41.9461	110.4854	0.3973	46.391999999999996	20.1884	58.0469	0.0	19.4308	44.6006	16.2235	15.9822	44.5447	29.2443	19.0989	17.4272	142.1199	52.7532	83.6699	48.8165	246.2488	3.5608	16.8918	45.8541	14.4485	47.09	96.5646	228.0813	38.2259	4.4833	49.102	133.297	10.5994	41.9341	75.4619	142.1112	143.07	104.4934	201.4887	3.1226	183.5953	17.0759	26.2673	73.8637	18.9876	55.5581	189.7861	4.9038	30.9051	43.8503	16.3537	121.7352	103.3758	31.9863	29.3267	180.4978	72.8074	128.7369	60.0441	124.0058	32.1451	13.4681	183.4977	379.7129	377.0951	90.5633	5.8277	13.0127	101.8544	41.5161	4.8969	81.1207	136.7686	141.7064	100.1158	19.5693	90.7427	92.2941	8.0097	103.3455	1.544	3.5378	0.0	27.287	45.0865	119.0718	17.6704	72.7867	15.0109	52.3791	292.9986	130.9427	153.1494	166.2543	27.9652	112.37100000000001	0.3191	66.2488	36.4566	47.9055	17.4164	135.4481	115.1143	62.6531	1.6896	46.4809	79.8656	169.8221	82.8629	0.4233	68.7068
